name,episode,link,pic,season,genre,rank
Golgo 13 (TV),50,https://myanimelist.net/anime/4039/Golgo_13_TV,https://cdn.myanimelist.net/images/anime/9/25423.jpg,Spring 2008,Action Adventure Drama Thriller Seinen,1523
Gundam Build Divers Re:Rise 2nd Season,13,https://myanimelist.net/anime/40942/Gundam_Build_Divers_Re_Rise_2nd_Season,https://cdn.myanimelist.net/images/anime/1962/105909.jpg,OVA ONA SPECIAL,Action Mecha Sci-Fi,1524
Heya Camp△: Sauna to Gohan to Sanrin Bike,1,https://myanimelist.net/anime/41061/Heya_Camp△__Sauna_to_Gohan_to_Sanrin_Bike,https://cdn.myanimelist.net/images/anime/1990/105400.jpg,OVA ONA SPECIAL,Slice of Life Comedy,1525
Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,1,https://myanimelist.net/anime/31989/Hibike_Euphonium_Movie_1__Kitauji_Koukou_Suisougaku-bu_e_Youkoso,https://cdn.myanimelist.net/images/anime/8/81156.jpg,OVA ONA SPECIAL,Music School,1526
Ie Naki Ko Remy Specials,3,https://myanimelist.net/anime/10471/Ie_Naki_Ko_Remy_Specials,https://cdn.myanimelist.net/images/anime/12/28750.jpg,OVA ONA SPECIAL,Adventure Drama,1527
Irozuku Sekai no Ashita kara,13,https://myanimelist.net/anime/37497/Irozuku_Sekai_no_Ashita_kara,https://cdn.myanimelist.net/images/anime/1424/93855.jpg,Fall 2018,Drama Magic Romance School,1528
Jiang Ziya,1,https://myanimelist.net/anime/42106/Jiang_Ziya,https://cdn.myanimelist.net/images/anime/1545/107810.jpg,OVA ONA SPECIAL,Action Adventure Fantasy,1529
Kindaichi Shounen no Jikenbo Returns,25,https://myanimelist.net/anime/22817/Kindaichi_Shounen_no_Jikenbo_Returns,https://cdn.myanimelist.net/images/anime/7/61271.jpg,Spring 2014,Mystery Shounen,1530
Konjiki no Gash Bell!!,150,https://myanimelist.net/anime/250/Konjiki_no_Gash_Bell,https://cdn.myanimelist.net/images/anime/7/14983.jpg,Spring 2003,Adventure Comedy Demons Supernatural Magic Shounen,1531
Konohana Kitan,12,https://myanimelist.net/anime/35241/Konohana_Kitan,https://cdn.myanimelist.net/images/anime/3/88431.jpg,Fall 2017,Slice of Life Fantasy Seinen Shoujo Ai,1532
Kore wa Zombie Desu ka? of the Dead,10,https://myanimelist.net/anime/10790/Kore_wa_Zombie_Desu_ka_of_the_Dead,https://cdn.myanimelist.net/images/anime/4/37451.jpg,Spring 2012,Action Harem Comedy Supernatural Magic Ecchi,1533
"Kuroshitsuji: Sono Shitsuji, Kougyou",1,https://myanimelist.net/anime/6793/Kuroshitsuji__Sono_Shitsuji_Kougyou,https://cdn.myanimelist.net/images/anime/8/21336.jpg,OVA ONA SPECIAL,Comedy Demons Historical Shounen Supernatural,1534
Mahou Shoujo Lyrical Nanoha: Detonation,1,https://myanimelist.net/anime/35984/Mahou_Shoujo_Lyrical_Nanoha__Detonation,https://cdn.myanimelist.net/images/anime/1084/93086.jpg,OVA ONA SPECIAL,Action Comedy Drama Magic Super Power,1535
Major 2nd (TV) 2nd Season,25,https://myanimelist.net/anime/40504/Major_2nd_TV_2nd_Season,https://cdn.myanimelist.net/images/anime/1025/105319.jpg,Spring 2020,Comedy Sports Drama Shounen,1536
Metropolis,1,https://myanimelist.net/anime/522/Metropolis,https://cdn.myanimelist.net/images/anime/4/75601.jpg,OVA ONA SPECIAL,Adventure Drama Police Romance Sci-Fi Shounen,1537
Aa! Megami-sama! (TV) Specials,3,https://myanimelist.net/anime/1003/Aa_Megami-sama_TV_Specials,https://cdn.myanimelist.net/images/anime/2/17893.jpg,OVA ONA SPECIAL,Magic Comedy Romance Supernatural Seinen,1538
Aa! Megami-sama!: Sorezore no Tsubasa Specials,2,https://myanimelist.net/anime/2198/Aa_Megami-sama__Sorezore_no_Tsubasa_Specials,https://cdn.myanimelist.net/images/anime/2/13530.jpg,OVA ONA SPECIAL,Comedy Magic Romance Seinen Supernatural,1539
Area 88,3,https://myanimelist.net/anime/1488/Area_88,https://cdn.myanimelist.net/images/anime/11/2856.jpg,OVA ONA SPECIAL,Action Military Adventure Drama Romance,1540
Arslan Senki (TV): Fuujin Ranbu,8,https://myanimelist.net/anime/31821/Arslan_Senki_TV__Fuujin_Ranbu,https://cdn.myanimelist.net/images/anime/12/80681.jpg,Summer 2016,Action Adventure Historical Supernatural Drama Fantasy Shounen,1541
Asobi Asobase OVA,1,https://myanimelist.net/anime/37996/Asobi_Asobase_OVA,https://cdn.myanimelist.net/images/anime/1539/98126.jpg,OVA ONA SPECIAL,Comedy Drama School Seinen,1542
Boku no Hero Academia 5th Season,25,https://myanimelist.net/anime/41587/Boku_no_Hero_Academia_5th_Season,https://cdn.myanimelist.net/images/anime/1911/113611.jpg,Spring 2021,Action Comedy Super Power School Shounen,1543
Bokura Mada Underground,1,https://myanimelist.net/anime/39065/Bokura_Mada_Underground,https://cdn.myanimelist.net/images/anime/1477/98449.jpg,OVA ONA SPECIAL,Music,1544
Casshern Sins,24,https://myanimelist.net/anime/4981/Casshern_Sins,https://cdn.myanimelist.net/images/anime/8/23336.jpg,Fall 2008,Action Adventure Drama Psychological Sci-Fi,1545
Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,1,https://myanimelist.net/anime/5348/Detective_Conan_Magic_File_2__Kudou_Shinichi_-_The_Case_of_the_Mysterious_Wall_and_the_Black_Lab,https://cdn.myanimelist.net/images/anime/6/10891.jpg,OVA ONA SPECIAL,Adventure Police Comedy Mystery Shounen,1546
Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,1,https://myanimelist.net/anime/11359/Dragon_Ball_Kai__Mirai_ni_Heiwa_wo_Goku_no_Tamashii_yo_Eien_ni,https://cdn.myanimelist.net/images/anime/13/33877.jpg,OVA ONA SPECIAL,Action Sci-Fi Comedy Super Power Fantasy Shounen,1547
Fairy Tail Movie 2: Dragon Cry,1,https://myanimelist.net/anime/30778/Fairy_Tail_Movie_2__Dragon_Cry,https://cdn.myanimelist.net/images/anime/13/85391.jpg,OVA ONA SPECIAL,Action Adventure Comedy Magic Fantasy Shounen,1548
Flying Witch,12,https://myanimelist.net/anime/31376/Flying_Witch,https://cdn.myanimelist.net/images/anime/6/80039.jpg,Spring 2016,Slice of Life Comedy Supernatural Magic Shounen,1549
Grisaia no Kajitsu,13,https://myanimelist.net/anime/17729/Grisaia_no_Kajitsu,https://cdn.myanimelist.net/images/anime/1645/112632.jpg,Fall 2014,Drama Harem Psychological Romance School,1550
Haikyuu!!: Tokushuu! Haru-kou Volley ni Kaketa Seishun,1,https://myanimelist.net/anime/35321/Haikyuu__Tokushuu_Haru-kou_Volley_ni_Kaketa_Seishun,https://cdn.myanimelist.net/images/anime/13/87162.jpg,OVA ONA SPECIAL,School Shounen Sports,1551
Hello!! Kiniro Mosaic,12,https://myanimelist.net/anime/23269/Hello_Kiniro_Mosaic,https://cdn.myanimelist.net/images/anime/6/73641.jpg,Spring 2015,Slice of Life Comedy School Seinen,1552
Hetalia World Series,48,https://myanimelist.net/anime/8479/Hetalia_World_Series,https://cdn.myanimelist.net/images/anime/9/75792.jpg,OVA ONA SPECIAL,Comedy Historical Parody,1553
Huyao Xiao Hongniang: Beishan Yaodi,8,https://myanimelist.net/anime/36823/Huyao_Xiao_Hongniang__Beishan_Yaodi,https://cdn.myanimelist.net/images/anime/4/89040.jpg,OVA ONA SPECIAL,Comedy Historical Supernatural Romance,1554
Kamisama no Memochou,12,https://myanimelist.net/anime/10568/Kamisama_no_Memochou,https://cdn.myanimelist.net/images/anime/13/75202.jpg,Summer 2011,Mystery,1555
Kappa no Coo to Natsuyasumi,1,https://myanimelist.net/anime/2848/Kappa_no_Coo_to_Natsuyasumi,https://cdn.myanimelist.net/images/anime/10/4001.jpg,OVA ONA SPECIAL,Adventure Demons Shounen,1556
Kiniro Mosaic: Pretty Days,1,https://myanimelist.net/anime/33034/Kiniro_Mosaic__Pretty_Days,https://cdn.myanimelist.net/images/anime/11/81607.jpg,OVA ONA SPECIAL,Slice of Life Comedy School Seinen,1557
Koi wa Ameagari no You ni,12,https://myanimelist.net/anime/34984/Koi_wa_Ameagari_no_You_ni,https://cdn.myanimelist.net/images/anime/1271/90136.jpg,Winter 2018,Slice of Life Drama Romance Seinen,1558
"Kumo no Mukou, Yakusoku no Basho",1,https://myanimelist.net/anime/433/Kumo_no_Mukou_Yakusoku_no_Basho,https://cdn.myanimelist.net/images/anime/1/433.jpg,OVA ONA SPECIAL,Drama Military Romance Sci-Fi,1559
Kyoukaisenjou no Horizon II,13,https://myanimelist.net/anime/12487/Kyoukaisenjou_no_Horizon_II,https://cdn.myanimelist.net/images/anime/6/38227.jpg,Summer 2012,Action Fantasy Sci-Fi,1560
Magic Knight Rayearth II,29,https://myanimelist.net/anime/1563/Magic_Knight_Rayearth_II,https://cdn.myanimelist.net/images/anime/7/55885.jpg,Spring 1995,Adventure Drama Fantasy Magic Mecha Romance Shoujo,1561
Mekakucity Records,3,https://myanimelist.net/anime/36494/Mekakucity_Records,https://cdn.myanimelist.net/images/anime/3/88119.jpg,OVA ONA SPECIAL,Music Psychological Sci-Fi,1562
One Piece: Heart of Gold,1,https://myanimelist.net/anime/33338/One_Piece__Heart_of_Gold,https://cdn.myanimelist.net/images/anime/6/80109.jpg,OVA ONA SPECIAL,Action Adventure Comedy Drama Fantasy Shounen,1563
Perrine Monogatari,53,https://myanimelist.net/anime/2549/Perrine_Monogatari,https://cdn.myanimelist.net/images/anime/9/17531.jpg,Winter 1978,Slice of Life Historical Drama Shoujo,1564
Ranma ½: Akumu! Shunmin Kou,1,https://myanimelist.net/anime/5493/Ranma_½__Akumu_Shunmin_Kou,https://cdn.myanimelist.net/images/anime/10/63469.jpg,OVA ONA SPECIAL,Action Comedy Supernatural Martial Arts Shounen,1565
Shin Tennis no Ouji-sama Specials,7,https://myanimelist.net/anime/13245/Shin_Tennis_no_Ouji-sama_Specials,https://cdn.myanimelist.net/images/anime/7/39891.jpg,OVA ONA SPECIAL,Action Comedy Sports Shounen,1566
Shoubushi Densetsu Tetsuya,20,https://myanimelist.net/anime/3369/Shoubushi_Densetsu_Tetsuya,https://cdn.myanimelist.net/images/anime/1917/98459.jpg,Fall 2000,Game Historical Shounen,1567
Sora no Aosa wo Shiru Hito yo,1,https://myanimelist.net/anime/39569/Sora_no_Aosa_wo_Shiru_Hito_yo,https://cdn.myanimelist.net/images/anime/1468/102527.jpg,OVA ONA SPECIAL,Music Supernatural Drama Romance,1568
Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,4,https://myanimelist.net/anime/10573/Tennis_no_Ouji-sama__Another_Story_II_-_Ano_Toki_no_Bokura,https://cdn.myanimelist.net/images/anime/8/29026.jpg,OVA ONA SPECIAL,Sports Shounen,1569
Zombieland Saga,12,https://myanimelist.net/anime/37976/Zombieland_Saga,https://cdn.myanimelist.net/images/anime/1094/95453.jpg,Fall 2018,Comedy Music Supernatural,1570
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,10,https://myanimelist.net/anime/15315/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_Desu_yo,https://cdn.myanimelist.net/images/anime/12/43369.jpg,Winter 2013,Action Comedy Fantasy Supernatural,1571
Oban Star-Racers,26,https://myanimelist.net/anime/1212/Oban_Star-Racers,https://cdn.myanimelist.net/images/anime/12/3702.jpg,Spring 2006,Adventure Mecha Sci-Fi Shounen,1572
Ouritsu Uchuugun: Honneamise no Tsubasa,1,https://myanimelist.net/anime/1034/Ouritsu_Uchuugun__Honneamise_no_Tsubasa,https://cdn.myanimelist.net/images/anime/1811/112663.jpg,OVA ONA SPECIAL,Action Drama Military Sci-Fi Space,1573
Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,1,https://myanimelist.net/anime/5419/Paniponi_Dash__Danjite_Okonaeba_Kishin_mo_Kore_wo_Saku,https://cdn.myanimelist.net/images/anime/6/11083.jpg,OVA ONA SPECIAL,Parody Comedy School,1574
Persona 4 the Animation,25,https://myanimelist.net/anime/10588/Persona_4_the_Animation,https://cdn.myanimelist.net/images/anime/4/29107.jpg,Fall 2011,Action Sci-Fi Adventure Mystery Super Power Supernatural School,1575
Pretty Rhythm: Rainbow Live,51,https://myanimelist.net/anime/17249/Pretty_Rhythm__Rainbow_Live,https://cdn.myanimelist.net/images/anime/8/73957.jpg,Spring 2013,Slice of Life Sports Music Shoujo,1576
Saenai Heroine no Sodatekata,12,https://myanimelist.net/anime/23277/Saenai_Heroine_no_Sodatekata,https://cdn.myanimelist.net/images/anime/7/68783.jpg,Winter 2015,Harem Comedy Romance Ecchi School,1577
Sarazanmai,11,https://myanimelist.net/anime/37426/Sarazanmai,https://cdn.myanimelist.net/images/anime/1159/100455.jpg,Spring 2019,Action Supernatural Fantasy,1578
Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,12,https://myanimelist.net/anime/38659/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru,https://cdn.myanimelist.net/images/anime/1715/103419.jpg,Fall 2019,Action Adventure Comedy Fantasy,1579
Shoujo☆Kageki Revue Starlight: Rondo Rondo Rondo,1,https://myanimelist.net/anime/40665/Shoujo☆Kageki_Revue_Starlight__Rondo_Rondo_Rondo,https://cdn.myanimelist.net/images/anime/1542/108494.jpg,OVA ONA SPECIAL,Music School,1580
Sora no Otoshimono: Forte,12,https://myanimelist.net/anime/8407/Sora_no_Otoshimono__Forte,https://cdn.myanimelist.net/images/anime/11/50309.jpg,Fall 2010,Comedy Ecchi Harem Romance Sci-Fi Shounen Supernatural,1581
Tonari no Kaibutsu-kun,13,https://myanimelist.net/anime/14227/Tonari_no_Kaibutsu-kun,https://cdn.myanimelist.net/images/anime/4/39779.jpg,Fall 2012,Comedy Romance School Shoujo Slice of Life,1582
Totsukuni no Shoujo,1,https://myanimelist.net/anime/39495/Totsukuni_no_Shoujo,https://cdn.myanimelist.net/images/anime/1675/104684.jpg,OVA ONA SPECIAL,Supernatural Shounen,1583
UFO Robo Grendizer,74,https://myanimelist.net/anime/1985/UFO_Robo_Grendizer,https://cdn.myanimelist.net/images/anime/8/8669.jpg,Fall 1975,Mecha Sci-Fi Shounen,1584
Wakaokami wa Shougakusei! Movie,1,https://myanimelist.net/anime/37682/Wakaokami_wa_Shougakusei_Movie,https://cdn.myanimelist.net/images/anime/1371/94401.jpg,OVA ONA SPECIAL,Comedy Slice of Life Supernatural,1585
Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,12,https://myanimelist.net/anime/16005/Zettai_Karen_Children__The_Unlimited_-_Hyoubu_Kyousuke,https://cdn.myanimelist.net/images/anime/11/44522.jpg,Winter 2013,Action Super Power Supernatural Shounen,1586
Zipang,26,https://myanimelist.net/anime/29/Zipang,https://cdn.myanimelist.net/images/anime/13/75740.jpg,Fall 2004,Action Military Sci-Fi Historical Drama Seinen,1587
Air Gear,25,https://myanimelist.net/anime/857/Air_Gear,https://cdn.myanimelist.net/images/anime/11/18227.jpg,Spring 2006,Action Comedy Ecchi Shounen Sports,1588
Another,12,https://myanimelist.net/anime/11111/Another,https://cdn.myanimelist.net/images/anime/4/75509.jpg,Winter 2012,Mystery Horror Supernatural Thriller School,1589
Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,1,https://myanimelist.net/anime/4835/Bleach_Movie_3__Fade_to_Black_-_Kimi_no_Na_wo_Yobu,https://cdn.myanimelist.net/images/anime/3/64689.jpg,OVA ONA SPECIAL,Action Adventure Comedy Super Power Supernatural Shounen,1590
City Hunter: Goodbye My Sweetheart,1,https://myanimelist.net/anime/1478/City_Hunter__Goodbye_My_Sweetheart,https://cdn.myanimelist.net/images/anime/1814/94961.jpg,OVA ONA SPECIAL,Adventure Comedy Shounen,1591
Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,1,https://myanimelist.net/anime/35823/Demi-chan_wa_Kataritai__Demi-chan_no_Natsuyasumi,https://cdn.myanimelist.net/images/anime/6/88769.jpg,OVA ONA SPECIAL,Comedy Vampire Fantasy School Seinen,1592
Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,1,https://myanimelist.net/anime/8331/Detective_Conan_Magic_File_4__Osaka_Okonomiyaki_Odyssey,https://cdn.myanimelist.net/images/anime/2/21912.jpg,OVA ONA SPECIAL,Police Comedy Mystery Shounen,1593
Detective Conan OVA 04: Conan and Kid and Crystal Mother,1,https://myanimelist.net/anime/2514/Detective_Conan_OVA_04__Conan_and_Kid_and_Crystal_Mother,https://cdn.myanimelist.net/images/anime/2/31141.jpg,OVA ONA SPECIAL,Adventure Mystery Police Shounen,1594
Donten ni Warau,12,https://myanimelist.net/anime/21743/Donten_ni_Warau,https://cdn.myanimelist.net/images/anime/1661/114954.jpg,Fall 2014,Action Historical Shoujo Supernatural,1595
Hetalia: The Beautiful World Specials,4,https://myanimelist.net/anime/17273/Hetalia__The_Beautiful_World_Specials,https://cdn.myanimelist.net/images/anime/12/46525.jpg,OVA ONA SPECIAL,Comedy Historical Parody,1596
High School DxD New,12,https://myanimelist.net/anime/15451/High_School_DxD_New,https://cdn.myanimelist.net/images/anime/12/47729.jpg,Summer 2013,Action Harem Comedy Demons Romance Ecchi School,1597
Ishuzoku Reviewers,12,https://myanimelist.net/anime/40010/Ishuzoku_Reviewers,https://cdn.myanimelist.net/images/anime/1870/105970.jpg,Winter 2020,Comedy Ecchi Fantasy,1598
Kakuriyo no Yadomeshi,26,https://myanimelist.net/anime/36754/Kakuriyo_no_Yadomeshi,https://cdn.myanimelist.net/images/anime/1035/95056.jpg,Spring 2018,Demons Supernatural Drama Romance,1599
Kaleido Star: Aratanaru Tsubasa - Extra Stage,1,https://myanimelist.net/anime/428/Kaleido_Star__Aratanaru_Tsubasa_-_Extra_Stage,https://cdn.myanimelist.net/images/anime/10/23761.jpg,OVA ONA SPECIAL,Adventure Comedy Sports Drama Shoujo,1600
KanColle Movie,1,https://myanimelist.net/anime/31418/KanColle_Movie,https://cdn.myanimelist.net/images/anime/7/87590.jpg,OVA ONA SPECIAL,Action Military Sci-Fi Drama,1601
Karakai Jouzu no Takagi-san: Water Slide,1,https://myanimelist.net/anime/37621/Karakai_Jouzu_no_Takagi-san__Water_Slide,https://cdn.myanimelist.net/images/anime/1600/92476.jpg,OVA ONA SPECIAL,Slice of Life Comedy Romance Shounen,1602
Kidou Senkan Nadesico,26,https://myanimelist.net/anime/218/Kidou_Senkan_Nadesico,https://cdn.myanimelist.net/images/anime/3/53955.jpg,Fall 1996,Action Comedy Mecha Military Parody Romance Sci-Fi Shounen Space,1603
Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,1,https://myanimelist.net/anime/33519/Koutetsujou_no_Kabaneri_Movie_1__Tsudou_Hikari,https://cdn.myanimelist.net/images/anime/13/82962.jpg,OVA ONA SPECIAL,Action Horror Supernatural Drama Fantasy,1604
Koutetsujou no Kabaneri Movie 2: Moeru Inochi,1,https://myanimelist.net/anime/33520/Koutetsujou_no_Kabaneri_Movie_2__Moeru_Inochi,https://cdn.myanimelist.net/images/anime/12/82963.jpg,OVA ONA SPECIAL,Action Horror Supernatural Drama Fantasy,1605
Amagi Brilliant Park,13,https://myanimelist.net/anime/22147/Amagi_Brilliant_Park,https://cdn.myanimelist.net/images/anime/5/85435.jpg,Fall 2014,Comedy Drama Fantasy Magic,1606
Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,1,https://myanimelist.net/anime/16934/Chuunibyou_demo_Koi_ga_Shitai__Kirameki_no_Slapstick_Noel,https://cdn.myanimelist.net/images/anime/7/45512.jpg,OVA ONA SPECIAL,Comedy Drama Romance School Slice of Life,1607
Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,1,https://myanimelist.net/anime/15197/Code_Geass__Boukoku_no_Akito_2_-_Hikisakareshi_Yokuryuu,https://cdn.myanimelist.net/images/anime/9/56243.jpg,OVA ONA SPECIAL,Action Mecha Military,1608
Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,1,https://myanimelist.net/anime/2673/Doraemon_Movie_27__Nobita_no_Shin_Makai_Daibouken_-_7-nin_no_Mahoutsukai,https://cdn.myanimelist.net/images/anime/2/72432.jpg,OVA ONA SPECIAL,Adventure Comedy Fantasy,1609
Gochuumon wa Usagi Desu ka?,12,https://myanimelist.net/anime/21273/Gochuumon_wa_Usagi_Desu_ka,https://cdn.myanimelist.net/images/anime/6/79600.jpg,Spring 2014,Slice of Life Comedy,1610
Hanbun no Tsuki ga Noboru Sora,6,https://myanimelist.net/anime/587/Hanbun_no_Tsuki_ga_Noboru_Sora,https://cdn.myanimelist.net/images/anime/10/75201.jpg,Winter 2006,Comedy Drama Romance,1611
Heppoko Jikken Animation Excel♥Saga,26,https://myanimelist.net/anime/379/Heppoko_Jikken_Animation_Excel♥Saga,https://cdn.myanimelist.net/images/anime/1728/97423.jpg,Fall 1999,Comedy Parody Sci-Fi Shounen,1612
Hetalia World Series Specials,4,https://myanimelist.net/anime/10497/Hetalia_World_Series_Specials,https://cdn.myanimelist.net/images/anime/13/28864.jpg,OVA ONA SPECIAL,Comedy Historical Parody,1613
Hitoribocchi no Marumaru Seikatsu,12,https://myanimelist.net/anime/37614/Hitoribocchi_no_Marumaru_Seikatsu,https://cdn.myanimelist.net/images/anime/1130/99458.jpg,Spring 2019,Comedy School Shounen Slice of Life,1614
Kara no Kyoukai 6: Boukyaku Rokuon,1,https://myanimelist.net/anime/5204/Kara_no_Kyoukai_6__Boukyaku_Rokuon,https://cdn.myanimelist.net/images/anime/2/21739.jpg,OVA ONA SPECIAL,Action Magic Mystery Romance Supernatural Thriller,1615
Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,1,https://myanimelist.net/anime/19191/Koukaku_Kidoutai_Arise__Ghost_in_the_Shell_-_Border_2_Ghost_Whispers,https://cdn.myanimelist.net/images/anime/8/52135.jpg,OVA ONA SPECIAL,Sci-Fi Police Psychological Mecha,1616
Ling Qi 2,12,https://myanimelist.net/anime/36522/Ling_Qi_2,https://cdn.myanimelist.net/images/anime/1328/90485.jpg,Winter 2018,Action Comedy Magic Shounen Ai Supernatural,1617
