name,episode,link,pic,season,genre,rank
Majutsushi Orphen Hagure Tabi,13,https://myanimelist.net/anime/37576/Majutsushi_Orphen_Hagure_Tabi,https://cdn.myanimelist.net/images/anime/1093/113944.jpg,Winter 2020,Action Adventure Drama Magic MartialArts Fantasy,9261
Afro Samurai Movie,1,https://myanimelist.net/anime/13709/Afro_Samurai_Movie,https://cdn.myanimelist.net/images/anime/8/38065.jpg,OVA ONA SPECIAL,Action Adventure Samurai,1467
Gunslinger Girl: Il Teatrino,13,https://myanimelist.net/anime/3231/Gunslinger_Girl__Il_Teatrino,https://cdn.myanimelist.net/images/anime/5/16697.jpg,Winter 2008,Action Drama Military Sci-Fi,3101
Lodoss-tou Senki,13,https://myanimelist.net/anime/207/Lodoss-tou_Senki,https://cdn.myanimelist.net/images/anime/1644/92493.jpg,OVA ONA SPECIAL,Action Adventure Fantasy Magic Shounen Supernatural,2025
Terra e... (TV),24,https://myanimelist.net/anime/2158/Terra_e_TV,https://cdn.myanimelist.net/images/anime/12/30979.jpg,Spring 2007,Action Military Sci-Fi Space Drama Shounen,674
A Kite,2,https://myanimelist.net/anime/320/A_Kite,https://cdn.myanimelist.net/images/anime/1224/113092.jpg,OVA ONA SPECIAL,Action Hentai Police Drama,Unranked
Kämpfer für die Liebe,2,https://myanimelist.net/anime/10076/Kämpfer_für_die_Liebe,https://cdn.myanimelist.net/images/anime/2/29811.jpg,OVA ONA SPECIAL,Action Comedy Ecchi ShoujoAi SuperPower,6255
Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer,1,https://myanimelist.net/anime/6288/Mobile_Suit_Gundam_00_The_Movie__A_Wakening_of_the_Trailblazer,https://cdn.myanimelist.net/images/anime/11/30563.jpg,OVA ONA SPECIAL,Action Mecha Sci-Fi Space,2366
Break Blade 4: Sanka no Chi,1,https://myanimelist.net/anime/9465/Break_Blade_4__Sanka_no_Chi,https://cdn.myanimelist.net/images/anime/11/68085.jpg,OVA ONA SPECIAL,Action Fantasy Mecha Military Shounen,763
Listeners,12,https://myanimelist.net/anime/40165/Listeners,https://cdn.myanimelist.net/images/anime/1589/106391.jpg,Spring 2020,Action Mecha Music Sci-Fi,10597
Monochrome Factor,24,https://myanimelist.net/anime/3656/Monochrome_Factor,https://cdn.myanimelist.net/images/anime/3/22552.jpg,Spring 2008,Action ShounenAi Supernatural,3899
Fate/Extra: Last Encore - Illustrias Tendousetsu,3,https://myanimelist.net/anime/37651/Fate_Extra__Last_Encore_-_Illustrias_Tendousetsu,https://cdn.myanimelist.net/images/anime/1280/93468.jpg,Summer 2018,Action Fantasy Magic,5947
Amatsuki,13,https://myanimelist.net/anime/3359/Amatsuki,https://cdn.myanimelist.net/images/anime/12/75555.jpg,Spring 2008,Action Demons Fantasy Historical Shoujo Supernatural,4091
Hitori no Shita: The Outcast 2nd Season,24,https://myanimelist.net/anime/35333/Hitori_no_Shita__The_Outcast_2nd_Season,https://cdn.myanimelist.net/images/anime/4/88698.jpg,OVA ONA SPECIAL,Action SuperPower Supernatural,1950
JoJo no Kimyou na Bouken: Phantom Blood,1,https://myanimelist.net/anime/3603/JoJo_no_Kimyou_na_Bouken__Phantom_Blood,https://cdn.myanimelist.net/images/anime/5/50055.jpg,OVA ONA SPECIAL,Action Adventure Horror Shounen Vampire,1044
One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,1,https://myanimelist.net/anime/2107/One_Piece_Movie_8__Episode_of_Alabasta_-_Sabaku_no_Oujo_to_Kaizoku-tachi,https://cdn.myanimelist.net/images/anime/13/21760.jpg,OVA ONA SPECIAL,Action Adventure Fantasy Shounen,2205
Revisions,12,https://myanimelist.net/anime/37436/Revisions,https://cdn.myanimelist.net/images/anime/1215/111381.jpg,Winter 2019,Action Sci-Fi Mecha,8209
Shangri-La,24,https://myanimelist.net/anime/5220/Shangri-La,https://cdn.myanimelist.net/images/anime/10/77061.jpg,Spring 2009,Action Drama Sci-Fi,3501
Naruto: Shippuuden - Sunny Side Battle,1,https://myanimelist.net/anime/19511/Naruto__Shippuuden_-_Sunny_Side_Battle,https://cdn.myanimelist.net/images/anime/1047/91638.jpg,OVA ONA SPECIAL,Action Comedy MartialArts Shounen SuperPower,1622
Mirai Nikki (TV): Ura Mirai Nikki,10,https://myanimelist.net/anime/12503/Mirai_Nikki_TV__Ura_Mirai_Nikki,https://cdn.myanimelist.net/images/anime/2/38423.jpg,OVA ONA SPECIAL,Action Comedy Supernatural,6073
Wizard Barristers: Benmashi Cecil,12,https://myanimelist.net/anime/20053/Wizard_Barristers__Benmashi_Cecil,https://cdn.myanimelist.net/images/anime/9/58145.jpg,Winter 2014,Action Police Magic Fantasy Mecha,7731
Pokemon Best Wishes! Season 2,24,https://myanimelist.net/anime/14093/Pokemon_Best_Wishes_Season_2,https://cdn.myanimelist.net/images/anime/1227/113635.jpg,Summer 2012,Action Adventure Comedy Fantasy Kids,6626
M3: Sono Kuroki Hagane,24,https://myanimelist.net/anime/23133/M3__Sono_Kuroki_Hagane,https://cdn.myanimelist.net/images/anime/4/60273.jpg,Spring 2014,Action Drama Mecha Mystery Psychological Sci-Fi,5542
Shin Tennis no Ouji-sama,13,https://myanimelist.net/anime/11371/Shin_Tennis_no_Ouji-sama,https://cdn.myanimelist.net/images/anime/10/33591.jpg,Winter 2012,Action Comedy Shounen Sports,1441
Godzilla 1: Kaijuu Wakusei,1,https://myanimelist.net/anime/33783/Godzilla_1__Kaijuu_Wakusei,https://cdn.myanimelist.net/images/anime/1847/93081.jpg,OVA ONA SPECIAL,Action Adventure Sci-Fi,6244
Murder Princess,6,https://myanimelist.net/anime/1696/Murder_Princess,https://cdn.myanimelist.net/images/anime/5/19558.jpg,OVA ONA SPECIAL,Action Adventure Fantasy,3697
Yasuke,6,https://myanimelist.net/anime/43697/Yasuke,https://cdn.myanimelist.net/images/anime/1684/114647.jpg,OVA ONA SPECIAL,Action Samurai Fantasy,9215
Pokemon (2019),?,https://myanimelist.net/anime/40351/Pokemon_2019,https://cdn.myanimelist.net/images/anime/1689/105554.jpg,Fall 2019,Action Adventure Comedy Kids Fantasy,2889
Senyuu. 2,13,https://myanimelist.net/anime/18523/Senyuu_2,https://cdn.myanimelist.net/images/anime/5/51879.jpg,Summer 2013,Action Comedy Fantasy Parody Shounen,1751
Fate/Grand Order: Shinsei Entaku Ryouiki Camelot 1 - Wandering; Agateram,1,https://myanimelist.net/anime/38085/Fate_Grand_Order__Shinsei_Entaku_Ryouiki_Camelot_1_-_Wandering__Agateram,https://cdn.myanimelist.net/images/anime/1535/103385.jpg,OVA ONA SPECIAL,Action Supernatural Magic Fantasy,4529
Break Blade 5: Shisen no Hate,1,https://myanimelist.net/anime/9724/Break_Blade_5__Shisen_no_Hate,https://cdn.myanimelist.net/images/anime/9/68087.jpg,OVA ONA SPECIAL,Action Military Fantasy Mecha Shounen,792
Peace Maker Kurogane,24,https://myanimelist.net/anime/161/Peace_Maker_Kurogane,https://cdn.myanimelist.net/images/anime/10/77408.jpg,Fall 2003,Action Comedy Historical Samurai Shounen,2292
Mobile Suit Gundam Wing: Endless Waltz Special,1,https://myanimelist.net/anime/2273/Mobile_Suit_Gundam_Wing__Endless_Waltz_Special,https://cdn.myanimelist.net/images/anime/1/2507.jpg,OVA ONA SPECIAL,Action Military Sci-Fi Space Drama Mecha,853
"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",1,https://myanimelist.net/anime/3848/One_Piece_Movie_9__Episode_of_Chopper_Plus_-_Fuyu_ni_Saku_Kiseki_no_Sakura,https://cdn.myanimelist.net/images/anime/12/25414.jpg,OVA ONA SPECIAL,Action Adventure Comedy SuperPower Fantasy Shounen,1634
Youjo Senki II,?,https://myanimelist.net/anime/49233/Youjo_Senki_II,https://cdn.myanimelist.net/images/anime/1437/115925.jpg,OVA ONA SPECIAL,Action Magic Military,Unranked
Lupin the Third: Mine Fujiko to Iu Onna,13,https://myanimelist.net/anime/13203/Lupin_the_Third__Mine_Fujiko_to_Iu_Onna,https://cdn.myanimelist.net/images/anime/9/73347.jpg,Spring 2012,Action Adventure Comedy Ecchi Samurai Seinen,884
IS: Infinite Stratos 2 - Hitonatsu no Omoide,1,https://myanimelist.net/anime/20045/IS__Infinite_Stratos_2_-_Hitonatsu_no_Omoide,https://cdn.myanimelist.net/images/anime/7/56159.jpg,OVA ONA SPECIAL,Action Sci-Fi Harem Comedy Mecha,4199
Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,1,https://myanimelist.net/anime/10604/Hidan_no_Aria__Butei_ga_Kitarite_Onsen_Kenshuu,https://cdn.myanimelist.net/images/anime/2/29138.jpg,OVA ONA SPECIAL,Action Mystery Comedy Romance,4621
Quanzhi Fashi II,12,https://myanimelist.net/anime/36318/Quanzhi_Fashi_II,https://cdn.myanimelist.net/images/anime/4/87726.jpg,OVA ONA SPECIAL,Action Magic Fantasy School,4872
Dragon Ball Movie 2: Majinjou no Nemurihime,1,https://myanimelist.net/anime/891/Dragon_Ball_Movie_2__Majinjou_no_Nemurihime,https://cdn.myanimelist.net/images/anime/1285/90340.jpg,OVA ONA SPECIAL,Action Adventure Comedy Fantasy Sci-Fi Shounen SuperPower,4732
Senki Zesshou Symphogear G,13,https://myanimelist.net/anime/15793/Senki_Zesshou_Symphogear_G,https://cdn.myanimelist.net/images/anime/2/86630.jpg,Summer 2013,Action Music Sci-Fi,1770
Kingdom 3rd Season,26,https://myanimelist.net/anime/40682/Kingdom_3rd_Season,https://cdn.myanimelist.net/images/anime/1443/111830.jpg,Spring 2020,Action Military Historical Seinen,138
Grappler Baki: Saidai Tournament-hen,24,https://myanimelist.net/anime/551/Grappler_Baki__Saidai_Tournament-hen,https://cdn.myanimelist.net/images/anime/1433/96723.jpg,Summer 2001,Action MartialArts Shounen Sports,1783
Brave Witches,12,https://myanimelist.net/anime/32866/Brave_Witches,https://cdn.myanimelist.net/images/anime/6/81854.jpg,Fall 2016,Action Ecchi Magic Military Sci-Fi,4609
Owari no Seraph: The Beginning of the End,1,https://myanimelist.net/anime/31756/Owari_no_Seraph__The_Beginning_of_the_End,https://cdn.myanimelist.net/images/anime/13/76490.jpg,OVA ONA SPECIAL,Action Drama Shounen Supernatural Vampire,2866
Hakuouki Reimeiroku,12,https://myanimelist.net/anime/13115/Hakuouki_Reimeiroku,https://cdn.myanimelist.net/images/anime/11/71798.jpg,Summer 2012,Action Historical Supernatural Drama Samurai Josei,1736
King's Raid: Ishi wo Tsugumono-tachi,26,https://myanimelist.net/anime/41834/Kings_Raid__Ishi_wo_Tsugumono-tachi,https://cdn.myanimelist.net/images/anime/1885/109122.jpg,Fall 2020,Action Adventure Fantasy Magic,8635
Kingsglaive: Final Fantasy XV,1,https://myanimelist.net/anime/33082/Kingsglaive__Final_Fantasy_XV,https://cdn.myanimelist.net/images/anime/12/79392.jpg,OVA ONA SPECIAL,Action,1788
Planet With,12,https://myanimelist.net/anime/37578/Planet_With,https://cdn.myanimelist.net/images/anime/1985/95103.jpg,Summer 2018,Action Mecha Sci-Fi,2867
Break Blade 6: Doukoku no Toride,1,https://myanimelist.net/anime/10092/Break_Blade_6__Doukoku_no_Toride,https://cdn.myanimelist.net/images/anime/4/68089.jpg,OVA ONA SPECIAL,Action Military Fantasy Mecha Shounen,1037
Yu☆Gi☆Oh! Arc-V,148,https://myanimelist.net/anime/21639/Yu☆Gi☆Oh_Arc-V,https://cdn.myanimelist.net/images/anime/10/62939.jpg,Spring 2014,Action Game Fantasy Shounen,4885
Dragon Quest: Dai no Daibouken (2020),?,https://myanimelist.net/anime/40906/Dragon_Quest__Dai_no_Daibouken_2020,https://cdn.myanimelist.net/images/anime/1499/109126.jpg,Fall 2020,Action Adventure Fantasy Shounen,3285
Maken-Ki! OVA,2,https://myanimelist.net/anime/11209/Maken-Ki_OVA,https://cdn.myanimelist.net/images/anime/7/36929.jpg,OVA ONA SPECIAL,Action Ecchi Harem MartialArts School SuperPower,5501
Angolmois: Genkou Kassenki,12,https://myanimelist.net/anime/35834/Angolmois__Genkou_Kassenki,https://cdn.myanimelist.net/images/anime/1469/95052.jpg,Summer 2018,Action Drama Historical Military Samurai,3116
Grenadier: Hohoemi no Senshi,12,https://myanimelist.net/anime/297/Grenadier__Hohoemi_no_Senshi,https://cdn.myanimelist.net/images/anime/6/11968.jpg,Fall 2004,Action Ecchi Adventure Comedy Shounen,4993
Ginga Kikoutai Majestic Prince,24,https://myanimelist.net/anime/15863/Ginga_Kikoutai_Majestic_Prince,https://cdn.myanimelist.net/images/anime/10/44594.jpg,Spring 2013,Action Mecha School Sci-Fi Seinen Space,2174
Fate/Grand Order: Zettai Majuu Sensen Babylonia - Initium Iter,1,https://myanimelist.net/anime/40206/Fate_Grand_Order__Zettai_Majuu_Sensen_Babylonia_-_Initium_Iter,https://cdn.myanimelist.net/images/anime/1864/102399.jpg,OVA ONA SPECIAL,Action Supernatural Magic Fantasy,2935
Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,1,https://myanimelist.net/anime/33372/Overlord__Ple_Ple_Pleiades_-_Nazarick_Saidai_no_Kiki,https://cdn.myanimelist.net/images/anime/6/80173.jpg,OVA ONA SPECIAL,Action Comedy Magic Fantasy,4057
Shounen Onmyouji,26,https://myanimelist.net/anime/1557/Shounen_Onmyouji,https://cdn.myanimelist.net/images/anime/1865/106109.jpg,Fall 2006,Action Magic Fantasy Supernatural Demons Historical Shoujo,1381
Galilei Donna,11,https://myanimelist.net/anime/19367/Galilei_Donna,https://cdn.myanimelist.net/images/anime/11/53239.jpg,Fall 2013,Action Sci-Fi Adventure,6467
Dragon Ball Movie 4: Saikyou e no Michi,1,https://myanimelist.net/anime/893/Dragon_Ball_Movie_4__Saikyou_e_no_Michi,https://cdn.myanimelist.net/images/anime/1497/93677.jpg,OVA ONA SPECIAL,Action Adventure Comedy Fantasy Sci-Fi Shounen SuperPower,3127
Shijou Saikyou no Deshi Kenichi OVA,11,https://myanimelist.net/anime/11813/Shijou_Saikyou_no_Deshi_Kenichi_OVA,https://cdn.myanimelist.net/images/anime/1125/102421.jpg,OVA ONA SPECIAL,Action MartialArts Comedy School Shounen,673
Digimon Adventure tri. 4: Soushitsu,1,https://myanimelist.net/anime/34299/Digimon_Adventure_tri_4__Soushitsu,https://cdn.myanimelist.net/images/anime/10/82613.jpg,OVA ONA SPECIAL,Action Adventure Comedy Drama,2340
Takt Op. Destiny,?,https://myanimelist.net/anime/48556/Takt_Op_Destiny,https://cdn.myanimelist.net/images/anime/1598/117528.jpg,Fall 2021,Action Music Fantasy,Unranked
Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,1,https://myanimelist.net/anime/36702/Shingeki_no_Kyojin_Season_2_Movie__Kakusei_no_Houkou,https://cdn.myanimelist.net/images/anime/1710/95650.jpg,OVA ONA SPECIAL,Action Drama Fantasy Shounen SuperPower,859
Detective Conan Movie 13: The Raven Chaser,1,https://myanimelist.net/anime/5460/Detective_Conan_Movie_13__The_Raven_Chaser,https://cdn.myanimelist.net/images/anime/2/22558.jpg,OVA ONA SPECIAL,Action Police Mystery Shounen,285
Ao no 6-gou,4,https://myanimelist.net/anime/1051/Ao_no_6-gou,https://cdn.myanimelist.net/images/anime/3/20750.jpg,OVA ONA SPECIAL,Action Adventure Mecha Military Sci-Fi,3626
Godzilla: S.P,13,https://myanimelist.net/anime/43229/Godzilla__SP,https://cdn.myanimelist.net/images/anime/1447/114837.jpg,Spring 2021,Action Sci-Fi Mystery Mecha,4992
Vandread: The Second Stage,13,https://myanimelist.net/anime/181/Vandread__The_Second_Stage,https://cdn.myanimelist.net/images/anime/4/75447.jpg,Fall 2001,Action Ecchi Mecha Sci-Fi Shounen Space,1917
Under the Dog,1,https://myanimelist.net/anime/27387/Under_the_Dog,https://cdn.myanimelist.net/images/anime/1793/112240.jpg,OVA ONA SPECIAL,Action Sci-Fi Thriller,7153
Musaigen no Phantom World: Mizutama no Kiseki,1,https://myanimelist.net/anime/33075/Musaigen_no_Phantom_World__Mizutama_no_Kiseki,https://cdn.myanimelist.net/images/anime/7/82387.jpg,OVA ONA SPECIAL,Action Comedy Supernatural Fantasy,4577
Saredo Tsumibito wa Ryuu to Odoru,12,https://myanimelist.net/anime/33889/Saredo_Tsumibito_wa_Ryuu_to_Odoru,https://cdn.myanimelist.net/images/anime/1313/95061.jpg,Spring 2018,Action Drama Fantasy Sci-Fi,9209
Mahou Shoujo Lyrical Nanoha StrikerS,26,https://myanimelist.net/anime/1915/Mahou_Shoujo_Lyrical_Nanoha_StrikerS,https://cdn.myanimelist.net/images/anime/3/14190.jpg,Spring 2007,Action Magic Comedy SuperPower Drama,1199
Tales of Symphonia The Animation: Sylvarant-hen,4,https://myanimelist.net/anime/1731/Tales_of_Symphonia_The_Animation__Sylvarant-hen,https://cdn.myanimelist.net/images/anime/3/77063.jpg,OVA ONA SPECIAL,Action Adventure Magic MartialArts Fantasy,2971
Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi,1,https://myanimelist.net/anime/2951/Gintama__Nanigoto_mo_Saiyo_ga_Kanjin_nano_de_Tasho_Senobisuru_Kurai_ga_Choudoyoi,https://cdn.myanimelist.net/images/anime/4/8522.jpg,OVA ONA SPECIAL,Action Sci-Fi Comedy Historical Parody Samurai Mecha Shounen,434
Gensoumaden Saiyuuki,50,https://myanimelist.net/anime/129/Gensoumaden_Saiyuuki,https://cdn.myanimelist.net/images/anime/11/75282.jpg,Spring 2000,Action Adventure Comedy Demons Drama Shounen Supernatural,1351
One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,1,https://myanimelist.net/anime/19123/One_Piece__Episode_of_Merry_-_Mou_Hitori_no_Nakama_no_Monogatari,https://cdn.myanimelist.net/images/anime/9/61015.jpg,OVA ONA SPECIAL,Action Adventure Comedy Drama Fantasy Shounen SuperPower,321
Persona 5 the Animation: The Day Breakers,1,https://myanimelist.net/anime/31645/Persona_5_the_Animation__The_Day_Breakers,https://cdn.myanimelist.net/images/anime/13/81869.jpg,OVA ONA SPECIAL,Action Supernatural Fantasy,3322
Captain Herlock,1,https://myanimelist.net/anime/17269/Captain_Herlock,https://cdn.myanimelist.net/images/anime/5/62619.jpg,OVA ONA SPECIAL,Action Drama Sci-Fi Space,2095
Queen's Blade: Gyokuza wo Tsugu Mono,12,https://myanimelist.net/anime/6633/Queens_Blade__Gyokuza_wo_Tsugu_Mono,https://cdn.myanimelist.net/images/anime/11/75171.jpg,Fall 2009,Action Adventure Ecchi Fantasy,5762
Dragon Ball Movie 3: Makafushigi Daibouken,1,https://myanimelist.net/anime/892/Dragon_Ball_Movie_3__Makafushigi_Daibouken,https://cdn.myanimelist.net/images/anime/1825/90341.jpg,OVA ONA SPECIAL,Action Adventure Comedy Fantasy Sci-Fi Shounen SuperPower,4345
Durarara!!x2 Ketsu: Dufufufu!!,1,https://myanimelist.net/anime/32915/Durararax2_Ketsu__Dufufufu,https://cdn.myanimelist.net/images/anime/2/78979.jpg,OVA ONA SPECIAL,Action Mystery Supernatural,1350
Digimon Adventure:,66,https://myanimelist.net/anime/41074/Digimon_Adventure_,https://cdn.myanimelist.net/images/anime/1745/105558.jpg,Spring 2020,Action Adventure Comedy Fantasy Kids,5727
Captain Tsubasa: Road to 2002,52,https://myanimelist.net/anime/1614/Captain_Tsubasa__Road_to_2002,https://cdn.myanimelist.net/images/anime/5/75526.jpg,Fall 2001,Action Sports Shounen,1925
Tetsuwan Birdy Decode:02,12,https://myanimelist.net/anime/5074/Tetsuwan_Birdy_Decode_02,https://cdn.myanimelist.net/images/anime/10/53907.jpg,Winter 2009,Action Sci-Fi Comedy,973
Detective Conan Movie 14: The Lost Ship in the Sky,1,https://myanimelist.net/anime/6467/Detective_Conan_Movie_14__The_Lost_Ship_in_the_Sky,https://cdn.myanimelist.net/images/anime/7/22312.jpg,OVA ONA SPECIAL,Action Mystery Police Shounen,388
One Piece 3D: Mugiwara Chase,1,https://myanimelist.net/anime/9999/One_Piece_3D__Mugiwara_Chase,https://cdn.myanimelist.net/images/anime/4/32455.jpg,OVA ONA SPECIAL,Action Adventure Comedy Fantasy Shounen,3606
Cardfight!! Vanguard,65,https://myanimelist.net/anime/9539/Cardfight_Vanguard,https://cdn.myanimelist.net/images/anime/1856/113654.jpg,Winter 2011,Action Game Adventure Demons Shounen,3660
Sekai de Ichiban Tsuyoku Naritai!,12,https://myanimelist.net/anime/11763/Sekai_de_Ichiban_Tsuyoku_Naritai,https://cdn.myanimelist.net/images/anime/11/52633.jpg,Fall 2013,Action Ecchi Sports,9285
Durarara!!x2 Ten: Onoroke Chakapoko,1,https://myanimelist.net/anime/31552/Durararax2_Ten__Onoroke_Chakapoko,https://cdn.myanimelist.net/images/anime/3/76082.jpg,OVA ONA SPECIAL,Action Mystery Supernatural,1455
Kidou Senkan Nadesico,26,https://myanimelist.net/anime/218/Kidou_Senkan_Nadesico,https://cdn.myanimelist.net/images/anime/3/53955.jpg,Fall 1996,Action Comedy Mecha Military Parody Romance Sci-Fi Shounen Space,1603
Noblesse: Pamyeol-ui Sijak,1,https://myanimelist.net/anime/32566/Noblesse__Pamyeol-ui_Sijak,https://cdn.myanimelist.net/images/anime/6/78178.jpg,OVA ONA SPECIAL,Action Adventure Supernatural,2489
One Punch Man 2nd Season Commemorative Special,1,https://myanimelist.net/anime/39652/One_Punch_Man_2nd_Season_Commemorative_Special,https://cdn.myanimelist.net/images/anime/1968/100374.jpg,OVA ONA SPECIAL,Action Sci-Fi Comedy Parody SuperPower Supernatural,4304
MÄR,102,https://myanimelist.net/anime/738/MÄR,https://cdn.myanimelist.net/images/anime/8/38383.jpg,Spring 2005,Action Adventure Comedy Fantasy Shounen,2560
Aoi Sekai no Chuushin de,3,https://myanimelist.net/anime/15133/Aoi_Sekai_no_Chuushin_de,https://cdn.myanimelist.net/images/anime/4/43233.jpg,OVA ONA SPECIAL,Action Adventure Ecchi Fantasy Parody Shounen,9473
Tales of Vesperia: The First Strike,1,https://myanimelist.net/anime/6046/Tales_of_Vesperia__The_First_Strike,https://cdn.myanimelist.net/images/anime/7/16680.jpg,OVA ONA SPECIAL,Action Adventure Fantasy Magic Military,1309
